time,station_id,grid,combination,HFB(HBV),HFB(RECAL_HBV),HFB(HYMOD),HFB(LSTM),RMSE(PRECIP)
historical,01110500,1,0,-0.9442326867009134,9.613503552902273,13.75605823478184,11.112758894877004,6.736932830313252
historical,01110500,1,1,-0.2203209602302123,1.0870902803195703,4.559531622723428,-0.7560172154838406,3.5994084511836957
historical,01110500,99,0,0.0,1.633909075992979,1.6302015625197201,4.9819515088791,0.0
historical,01110500,99,1,0.0,1.81857480026757,4.06367141649102,,0.0
historical,01110500,99,2,0.0,2.624446239476971,5.979114866655728,,0.0
historical,01110500,99,3,0.0,4.728893993512639,5.136404942509875,,0.0
historical,01110500,99,4,0.0,0.60329921369161,2.865355731973595,,0.0
future,01110500,1,0,-22.41515714403605,14.20811769606746,13.211158237108833,23.90889149473749,6.736932830313252
future,01110500,1,1,9.500838335426083,12.953851277862363,23.950499418625622,12.945549459319361,3.5994084511836957
future,01110500,99,0,0.0,10.911208591591546,20.441745694543478,17.530327580864903,0.0
future,01110500,99,1,0.0,10.239799016926321,19.454916430830785,,0.0
future,01110500,99,2,0.0,12.055772407621266,10.689332607912522,,0.0
future,01110500,99,3,0.0,14.55417504878554,21.88136997795571,,0.0
future,01110500,99,4,0.0,10.863967290834943,21.56219470432925,,0.0
historical,01105933,1,0,0.10144199567643694,3.002787853941861,-10.440339467223234,-3.840846742690316,0.7368975113441922
historical,01105933,1,1,-5.362607655236052,8.823292496763221,16.580232497981314,,9.736033313690239
historical,01105933,99,0,0.0,3.2570149857791275,5.688937845330097,-2.012402249929766,0.0
historical,01105933,99,1,0.0,3.5717536760444304,-15.980879919265531,,0.0
historical,01105933,99,2,0.0,3.2377613080974803,-7.438206500277348,,0.0
historical,01105933,99,3,0.0,2.4988523105395544,-2.9984001110688334,,0.0
historical,01105933,99,4,0.0,2.694663522335903,-7.743776772599005,,0.0
future,01105933,1,0,-0.46676599728378854,4.000342822483882,-32.17670301464028,13.35996800323484,0.7368975113441922
future,01105933,1,1,6.232380902150553,14.51097251706421,24.90139458428379,,9.736033313690239
future,01105933,99,0,0.0,4.720929312640923,-8.282107742953459,12.920891514264493,0.0
future,01105933,99,1,0.0,4.247966139686979,-40.89318442531085,,0.0
future,01105933,99,2,0.0,-2.802837515328118,-41.17495813610053,,0.0
future,01105933,99,3,0.0,3.2850305243865474,-35.75928587439512,,0.0
future,01105933,99,4,0.0,3.600646967559325,-42.02625668613722,,0.0
historical,01105880,1,0,2.2822719883578375,10.48951343075794,13.522343237724312,10.215914181105461,6.370764960973601
historical,01105880,1,1,0.3767510036528987,1.719616498392265,2.288370664945017,-7.820396077499458,2.911672203402003
historical,01105880,99,0,0.0,0.04437312965155832,-1.8457960139891003,-0.855286816553911,0.0
historical,01105880,99,1,0.0,0.16971144847775163,-2.4390500364869094,,0.0
historical,01105880,99,2,0.0,0.26224309324876466,-0.9915606933984976,,0.0
historical,01105880,99,3,0.0,-0.01671878581658151,-2.714541978873341,,0.0
historical,01105880,99,4,0.0,-0.19936363464300522,-2.148626851421514,,0.0
future,01105880,1,0,5.182724314393701,14.13927610856415,13.215942343577794,7.169135628795788,6.370764960973601
future,01105880,1,1,-0.831848167446593,-2.004484843854955,0.7298352048131489,-18.663900360818452,2.911672203402003
future,01105880,99,0,0.0,-0.9374013059522464,1.9009812808542625,-11.57236911364244,0.0
future,01105880,99,1,0.0,-0.5260887671151184,-3.5046809509657684,,0.0
future,01105880,99,2,0.0,-0.8645482130030666,-3.083679509741538,,0.0
future,01105880,99,3,0.0,-0.41224416406665493,1.4389883295307504,,0.0
future,01105880,99,4,0.0,-0.04406587335672945,-1.0149125250490711,,0.0
historical,01103280,1,0,32.39835038039514,24.741943294521977,29.667999558053644,0.16949112698669638,6.37505788323519
historical,01103280,1,1,-10.705445108147565,-3.097620777120344,-5.144365223210335,5.874830450103551,2.673683860274865
historical,01103280,99,0,0.0,2.7812843556477036,3.234436083509052,6.122445781253796,0.0
historical,01103280,99,1,0.0,-0.6539865676518821,1.5204051488317014,,0.0
historical,01103280,99,2,0.0,0.8879673837324581,3.297358586962737,,0.0
historical,01103280,99,3,0.0,-2.2377843756293245,3.835843572932509,,0.0
historical,01103280,99,4,0.0,-0.22857402562191567,-11.720589606581553,,0.0
future,01103280,1,0,30.40682165529661,21.929130330436468,29.270944362879188,23.18368978713032,6.37505788323519
future,01103280,1,1,-13.115507071740051,-4.045282195983477,-28.35375807010519,9.320936248127184,2.673683860274865
future,01103280,99,0,0.0,2.651299394244732,3.2026012323143824,9.39487761763414,0.0
future,01103280,99,1,0.0,-4.097918425124021,-21.84134061969134,,0.0
future,01103280,99,2,0.0,4.849488582637941,3.0785301207688156,,0.0
future,01103280,99,3,0.0,-2.9329658823241895,-19.258969620749706,,0.0
future,01103280,99,4,0.0,-5.049192942484269,-27.160168912165805,,0.0
historical,01097000,1,0,-2.1178328077093242,0.9696467089026523,0.6046736014480896,-4.927575524394668,4.099582181282285
historical,01097000,1,1,1.1084752385243206,3.6549939596432433,1.639149485871946,5.626901316917386,2.2160125068239593
historical,01097000,99,0,0.0,0.27853420675961876,-0.23068979678086216,6.750447544585011,0.0
historical,01097000,99,1,0.0,-0.7387974307551848,2.6145375239720434,,0.0
historical,01097000,99,2,0.0,-1.1279319652490092,1.3394042573550817,,0.0
historical,01097000,99,3,0.0,0.2861095716729257,4.702068872028165,,0.0
historical,01097000,99,4,0.0,-0.06474943483790638,1.480306044742501,,0.0
future,01097000,1,0,-6.297372910750096,-2.5503242265835873,-20.852561269698175,10.113909200123715,4.099582181282285
future,01097000,1,1,3.395971949074508,6.128701139326759,2.5806663650059507,17.086732151691912,2.2160125068239593
future,01097000,99,0,0.0,0.2291799817008165,-9.33868810453189,14.835427645150748,0.0
future,01097000,99,1,0.0,-1.1696102062267653,-9.398257293117378,,0.0
future,01097000,99,2,0.0,-1.1863365301153037,1.3048293298730413,,0.0
future,01097000,99,3,0.0,0.3355828771742039,-9.286337645203565,,0.0
future,01097000,99,4,0.0,-0.1464286950943732,0.2020657303446665,,0.0
historical,01332500,1,0,3.5968989408225225,3.3697687943327344,7.186929026408458,55.38815900941949,0.7142854222317037
historical,01332500,1,1,-10.134583770268845,6.5332887620949105,4.777609363623458,50.28505749231833,3.528443920007513
historical,01332500,99,0,0.0,-3.1388836736469505,0.24013517907105272,60.09011938070401,0.0
historical,01332500,99,1,0.0,-2.1906153120520946,5.122151142290626,,0.0
historical,01332500,99,2,0.0,0.8722530303099676,4.581892781748991,,0.0
historical,01332500,99,3,0.0,-4.498917010491034,2.9966525778813686,,0.0
historical,01332500,99,4,0.0,0.49831255123021057,7.768217348896633,,0.0
future,01332500,1,0,4.4320349203328915,-4.9770988216426355,-5.593629802791638,73.57586836466106,0.7142854222317037
future,01332500,1,1,-14.586759449284422,3.757797953164712,-28.837533015299165,69.14060553343208,3.528443920007513
future,01332500,99,0,0.0,-2.0320548540984316,-31.40723323864795,70.9471030349158,0.0
future,01332500,99,1,0.0,1.123312991831686,-22.447118891320205,,0.0
future,01332500,99,2,0.0,-0.6141525204887408,10.800363338180864,,0.0
future,01332500,99,3,0.0,-0.9631066773584163,-30.379058673226684,,0.0
future,01332500,99,4,0.0,-0.5313028074896604,13.827350938472618,,0.0
